year,category,nominee,workers,winner
2017,Film | Sound in 2017,Arrival,"Claude La Haye, Bernard Gariépy Strobl, Sylvain Bellemare",True
2017,Film | Sound in 2017,Deepwater Horizon,"Mike Prestwood Smith, Dror Mohar, Wylie Stateman, Renee Tondelli, David Wyman",False
2017,Film | Sound in 2017,Fantastic Beasts and Where to Find Them,"Niv Adiri, Glenn Freemantle, Simon Hayes, Andy Nelson, Ian Tapp",False
2017,Film | Sound in 2017,Hacksaw Ridge,"Peter Grace, Robert Mackenzie, Kevin O'Connell, Andy Wright",False
2017,Film | Sound in 2017,La La Land,"Mildred Iatrou Morgan, Ai-Ling Lee, Steve A. Morrow, Andy Nelson",False
2017,Film | Special Visual Effects in 2017,The Jungle Book,"Robert Legato, Dan Lemmon, Andrew R Jones, Adam Valdez",True
2017,Film | Special Visual Effects in 2017,Arrival,Louis Morin,False
2017,Film | Special Visual Effects in 2017,Doctor Strange,"Richard Bluff, Stephane Ceretti, Paul Corbould, Jonathan Fawkner",False
2017,Film | Special Visual Effects in 2017,Fantastic Beasts and Where to Find Them,"Tim Burke, Pablo Grillo, Christian Manz, David Watkins",False
2017,Film | Special Visual Effects in 2017,Rogue One: A Star Wars Story,"Neil Corbould, Hal Hickel, Mohen Leo, John Knoll, Nigel Sumner",False
2017,Film | Supporting Actor in 2017,Dev Patel,Lion,True
2017,Film | Supporting Actor in 2017,Aaron Taylor-Johnson,Nocturnal Animals,False
2017,Film | Supporting Actor in 2017,Jeff Bridges,Hell or High Water,False
2017,Film | Supporting Actor in 2017,Hugh Grant,Florence Foster Jenkins,False
2017,Film | Supporting Actor in 2017,Mahershala Ali,Moonlight,False
2017,Film | Supporting Actress in 2017,Viola Davis,Fences,True
2017,Film | Supporting Actress in 2017,Hayley Squires,I Daniel Blake,False
2017,Film | Supporting Actress in 2017,Michelle Williams,Manchester by the Sea,False
2017,Film | Supporting Actress in 2017,Naomie Harris,Moonlight,False
2017,Film | Supporting Actress in 2017,Nicole Kidman,Lion,False
2018,Film | Adapted Screenplay in 2018,Call Me by Your Name,James Ivory,True
2018,Film | Adapted Screenplay in 2018,The Death of Stalin,"Armando Iannucci, Ian Martin, David Schneider",False
2018,Film | Adapted Screenplay in 2018,Film Stars Don't Die in Liverpool,Matt Greenhalgh,False
2018,Film | Adapted Screenplay in 2018,Molly's Game,Aaron Sorkin,False
2018,Film | Adapted Screenplay in 2018,Paddington 2,"Simon Farnaby, Paul King",False
2018,Film | Animated Film in 2018,Coco,"Lee Unkrich, Darla K. Anderson",True
2018,Film | Animated Film in 2018,Loving Vincent,"Dorota Kobiela, Hugh Welchman, Ivan Mactaggart",False
2018,Film | Animated Film in 2018,My Life as a Courgette,"Claude Barras, Max Karli",False
2018,Film | Best Film in 2018,"Three Billboards Outside Ebbing, Missouri","Graham Broadbent, Pete Czernin, Martin McDonagh",True
2018,Film | Best Film in 2018,Call Me by Your Name,"Emilie Georges, Luca Guadagnino, Marco Morabito, Peter Spears",False
2018,Film | Best Film in 2018,Darkest Hour,"Tim Bevan, Lisa Bruce, Eric Fellner, Anthony McCarten, Douglas Urbanski",False
2018,Film | Best Film in 2018,Dunkirk,"Christopher Nolan, Emma Thomas",False
2018,Film | Best Film in 2018,The Shape of Water,"Guillermo del Toro, J. Miles Dale",False
2018,Film | British Short Animation in 2018,Poles Apart,"Paloma Baeza, Ser En Low",True
2018,Film | British Short Animation in 2018,Have Heart,Will Anderson,False
2018,Film | British Short Animation in 2018,Mamoon,Ben Steer,False
2018,Film | British Short Film in 2018,Cowboy Dave,"Colin O'Toole, Jonas Mortensen",True
2018,Film | British Short Film in 2018,Aamir,"Vika Evdokimenko, Emma Stone, Oliver Shuster",False
2018,Film | British Short Film in 2018,A Drowning Man,"Mahdi Fleifel, Signe Byrge Sørensen, Patrick Campbell",False
2018,Film | British Short Film in 2018,Work,"Aneil Karia, Scott O'Donnell",False
2018,Film | British Short Film in 2018,Wren Boys,"Harry Lighton, Sorcha Bacon, John Fitzpatrick",False
2018,Film | Cinematography in 2018,Blade Runner 2049,Roger Deakins,True
2018,Film | Cinematography in 2018,Darkest Hour,Bruno Delbonnel,False
2018,Film | Cinematography in 2018,Dunkirk,Hoyte van Hoytema,False
2018,Film | Cinematography in 2018,The Shape of Water,Dan Laustsen,False
2018,Film | Cinematography in 2018,"Three Billboards Outside Ebbing, Missouri",Ben Davis,False
2018,Film | Costume Design in 2018,Phantom Thread,Mark Bridges,True
2018,Film | Costume Design in 2018,Beauty and the Beast,Jacqueline Durran,False
2018,Film | Costume Design in 2018,Darkest Hour,Jacqueline Durran,False
2018,Film | Costume Design in 2018,"I, Tonya",Jennifer Johnson,False
2018,Film | Costume Design in 2018,The Shape of Water,Luis Sequeira,False
2018,Film | Director in 2018,The Shape of Water,Guillermo del Toro,True
2018,Film | Director in 2018,Blade Runner 2049,Denis Villeneuve,False
2018,Film | Director in 2018,Call Me by Your Name,Luca Guadagnino,False
2018,Film | Director in 2018,Dunkirk,Christopher Nolan,False
2018,Film | Director in 2018,"Three Billboards Outside Ebbing, Missouri",Martin McDonagh,False
2018,Film | Documentary in 2018,I Am Not Your Negro,Raoul Peck,True
2018,Film | Documentary in 2018,City of Ghosts,Matthew Heineman,False
2018,Film | Documentary in 2018,Icarus,"Bryan Fogel, Dan Cogan",False
2018,Film | Documentary in 2018,An Inconvenient Sequel,"Bonni Cohen, Jon Shenk",False
2018,Film | Documentary in 2018,Jane,"Brett Morgen, Bryan Burk",False
2018,Film | EE Rising Star in 2018,Daniel Kaluuya,,True
2018,Film | EE Rising Star in 2018,Florence Pugh,,False
2018,Film | EE Rising Star in 2018,Josh O'Connor,,False
2018,Film | EE Rising Star in 2018,Tessa Thompson,,False
2018,Film | EE Rising Star in 2018,Timothée Chalamet,,False
2018,Film | Editing in 2018,Baby Driver,"Jonathan Amos, Paul Machliss",True
2018,Film | Editing in 2018,Blade Runner 2049,Joe Walker,False
2018,Film | Editing in 2018,Dunkirk,Lee Smith,False
2018,Film | Editing in 2018,The Shape of Water,Sidney Wolinsky,False
2018,Film | Editing in 2018,"Three Billboards Outside Ebbing, Missouri",Jon Gregory,False
2018,Film | Fellowship in 2018,Ridley Scott,,True
2018,Film | Film Not in the English Language in 2018,The Handmaiden,"Park Chan-wook, Syd Lim",True
2018,Film | Film Not in the English Language in 2018,Elle,"Paul Verhoeven, Saïd Ben Saïd",False
2018,Film | Film Not in the English Language in 2018,First They Killed My Father,"Angelina Jolie, Rithy Panh",False
2018,Film | Film Not in the English Language in 2018,Loveless,"Andrey Zvyagintsev, Alexander Rodnyansky",False
2018,Film | Film Not in the English Language in 2018,The Salesman,"Asghar Farhadi, Alexandre Mallet-Guy",False
2018,Film | Leading Actor in 2018,Gary Oldman,Darkest Hour,True
2018,Film | Leading Actor in 2018,Daniel Day-Lewis,Phantom Thread,False
2018,Film | Leading Actor in 2018,Daniel Kaluuya,Get Out,False
2018,Film | Leading Actor in 2018,Jamie Bell,Film Stars Don't Die in Liverpool,False
2018,Film | Leading Actor in 2018,Timothée Chalamet,Call Me by Your Name,False
2018,Film | Leading Actress in 2018,Frances McDormand,"Three Billboards Outside Ebbing, Missouri",True
2018,Film | Leading Actress in 2018,Annette Bening,Film Stars Don't Die in Liverpool,False
2018,Film | Leading Actress in 2018,Margot Robbie,"I, Tonya",False
2018,Film | Leading Actress in 2018,Sally Hawkins,The Shape of Water,False
2018,Film | Leading Actress in 2018,Saoirse Ronan,Lady Bird,False
2018,Film | Make Up and Hair in 2018,Darkest Hour,"David Malinowski, Ivana Primorac, Lucy Sibbick, Kazuhiro Tsuji",True
2018,Film | Make Up and Hair in 2018,Blade Runner 2049,"Donald Mowat, Kerry Warn",False
2018,Film | Make Up and Hair in 2018,"I, Tonya","Deborah La Mia Denaver, Adruitha Lee",False
2018,Film | Make Up and Hair in 2018,Victoria & Abdul,"Daniel Phillips, Lou Sheppard",False
2018,Film | Make Up and Hair in 2018,Wonder,"Naomi Bakstad, Robert A. Pandini, Arjen Tuiten",False
2018,Film | Original Music in 2018,The Shape of Water,Alexandre Desplat,True
2018,Film | Original Music in 2018,Blade Runner 2049,"Benjamin Wallfisch, Hans Zimmer",False
2018,Film | Original Music in 2018,Darkest Hour,Dario Marianelli,False
2018,Film | Original Music in 2018,Dunkirk,Hans Zimmer,False
2018,Film | Original Music in 2018,Phantom Thread,Jonny Greenwood,False
2018,Film | Original Screenplay in 2018,"Three Billboards Outside Ebbing, Missouri",Martin McDonagh,True
2018,Film | Original Screenplay in 2018,Get Out,Jordan Peele,False
2018,Film | Original Screenplay in 2018,"I, Tonya",Steven Rogers,False
2018,Film | Original Screenplay in 2018,Lady Bird,Greta Gerwig,False
2018,Film | Original Screenplay in 2018,The Shape of Water,"Guillermo del Toro, Vanessa Taylor",False
2018,Film | Outstanding British Contribution to Cinema in 2018,National Film and Television School (NFTS),,True
2018,Film | Outstanding British Film in 2018,"Three Billboards Outside Ebbing, Missouri","Martin McDonagh, Graham Broadbent, Pete Czernin",True
2018,Film | Outstanding British Film in 2018,Darkest Hour,"Joe Wright, Tim Bevan, Lisa Bruce, Eric Fellner, Anthony McCarten, Douglas Urbanski",False
2018,Film | Outstanding British Film in 2018,The Death of Stalin,"Armando Iannucci, Kevin Loader, Laurent Zeitoun, Yann Zenou, Ian Martin, David Schneider",False
2018,Film | Outstanding British Film in 2018,God's Own Country,"Francis Lee, Manon Ardisson, Jack Tarling",False
2018,Film | Outstanding British Film in 2018,Lady Macbeth,"William Oldroyd, Fodhla Cronin O'Reilly, Alice Birch",False
2018,Film | Outstanding British Film in 2018,Paddington 2,"Paul King, David Heyman, Simon Farnaby",False
2018,"Film | Outstanding Debut by a British Writer, Director or Producer in 2018",I Am Not a Witch,"Rungano Nyoni (Writer/Director), Emily Morgan (Producer)",True
2018,"Film | Outstanding Debut by a British Writer, Director or Producer in 2018",The Ghoul,"Gareth Tunley (Writer/Director/Producer), Jack Healy Guttmann (Producer), Tom Meeten (Producer)",False
2018,"Film | Outstanding Debut by a British Writer, Director or Producer in 2018",Jawbone,"Johnny Harris (Writer/Producer), Thomas Napper (Director)",False
2018,"Film | Outstanding Debut by a British Writer, Director or Producer in 2018",Kingdom of Us,Lucy Cohen (Director),False
2018,"Film | Outstanding Debut by a British Writer, Director or Producer in 2018",Lady Macbeth,"Alice Birch (Writer), William Oldroyd (Director), Fodhla Cronin O'Reilly (Producer)",False
2018,Film | Production Design in 2018,The Shape of Water,"Paul Austerberry, Jeff Melvin, Shane Vieau",True
2018,Film | Production Design in 2018,Beauty and the Beast,"Sarah Greenwood, Katie Spencer",False
2018,Film | Production Design in 2018,Blade Runner 2049,"Dennis Gassner, Alessandra Querzola",False
2018,Film | Production Design in 2018,Darkest Hour,"Sarah Greenwood, Katie Spencer",False
2018,Film | Production Design in 2018,Dunkirk,"Nathan Crowley, Gary Fettis",False
2018,Film | Sound in 2018,Dunkirk,"Alex Gibson, Richard King, Gregg Landaker, Gary A. Rizzo, Mark Weingarten",True
2018,Film | Sound in 2018,Baby Driver,"Tim Cavagin, Mary H. Ellis, Dan Morgan, Jeremy Price, Julian Slater",False
2018,Film | Sound in 2018,Blade Runner 2049,"Ron Bartlett, Theo Green, Doug Hemphill, Mark Mangini, Mac Ruth",False
2018,Film | Sound in 2018,The Shape of Water,"Christian Cooke, Nelson Ferreira, Glen Gauthier, Nathan Robitaille, Brad Zoern",False
2018,Film | Sound in 2018,Star Wars: The Last Jedi,"Ren Klyce, David Parker, Michael Semanick, Stuart Wilson, Matthew Wood",False
2018,Film | Special Visual Effects in 2018,Blade Runner 2049,"Richard R. Hoover, Paul Lambert, Gerd Nefzer, John Nelson",True
2018,Film | Special Visual Effects in 2018,Dunkirk,"Paul Corbould, Scott Fisher, Andrew Jackson, Andrew Lockley",False
2018,Film | Special Visual Effects in 2018,The Shape of Water,"Dennis Berardi, Trey Harrell, Mike Hill, Kevin Scott",False
2018,Film | Special Visual Effects in 2018,Star Wars: The Last Jedi,"Stephen Aplin, Chris Corbould, Ben Morris, Neal Scanlan",False
2018,Film | Special Visual Effects in 2018,War for the Planet of the Apes,"Daniel Barrett, Dan Lemmon, Joe Letteri, Joel Whist",False
2018,Film | Supporting Actor in 2018,Sam Rockwell,"Three Billboards Outside Ebbing, Missouri",True
2018,Film | Supporting Actor in 2018,Christopher Plummer,All the Money in the World,False
2018,Film | Supporting Actor in 2018,Hugh Grant,Paddington 2,False
2018,Film | Supporting Actor in 2018,Willem Dafoe,The Florida Project,False
2018,Film | Supporting Actor in 2018,Woody Harrelson,"Three Billboards Outside Ebbing, Missouri",False
2018,Film | Supporting Actress in 2018,Allison Janney,"I, Tonya",True
2018,Film | Supporting Actress in 2018,Kristin Scott Thomas,Darkest Hour,False
2018,Film | Supporting Actress in 2018,Laurie Metcalf,Lady Bird,False
2018,Film | Supporting Actress in 2018,Lesley Manville,Phantom Thread,False
2018,Film | Supporting Actress in 2018,Octavia Spencer,The Shape of Water,False
2019,Film | Adapted Screenplay in 2019,BlacKkKlansman,"Spike Lee, David Rabinowitz, Charlie Wachtel, Kevin Willmott",True
2019,Film | Adapted Screenplay in 2019,Can You Ever Forgive Me?,"Nicole Holofcener, Jeff Whitty",False
2019,Film | Adapted Screenplay in 2019,First Man,Josh Singer,False
2019,Film | Adapted Screenplay in 2019,If Beale Street Could Talk,Barry Jenkins,False
2019,Film | Adapted Screenplay in 2019,A Star Is Born,"Bradley Cooper, Will Fetters, Eric Roth",False
2019,Film | Animated Film in 2019,Spider-Man: Into The Spider-Verse,"Bob Persichetti, Peter Ramsey, Rodney Rothman, Phil Lord",True
2019,Film | Animated Film in 2019,Incredibles 2,"Brad Bird, John Walker",False
2019,Film | Animated Film in 2019,Isle of Dogs,"Wes Anderson, Jeremy Dawson",False
2019,Film | Best Film in 2019,Roma,"Alfonso Cuaron, Gabriela Rodriguez",True
2019,Film | Best Film in 2019,BlacKkKlansman,"Jason Blum, Spike Lee, Raymond Mansfield, Sean McKittrick, Jordan Peele",False
2019,Film | Best Film in 2019,The Favourite,"Ceci Dempsey, Ed Guiney, Yorgos Lanthimos, Lee Magiday",False
2019,Film | Best Film in 2019,Green Book,"Jim Burke, Brian Currie, Peter Farrelly, Nick Vallelonga, Charles B. Wessler",False
2019,Film | Best Film in 2019,A Star Is Born,"Bradley Cooper, Bill Gerber, Lynette Howell Taylor",False
2019,Film | British Short Animation in 2019,Roughhouse,"Jonathan Hodgson, Richard Van Den Boom",True
2019,Film | British Short Animation in 2019,I'm OK,"Elizabeth Hobbs, Abigail Addison, Jelena Popovic",False
2019,Film | British Short Animation in 2019,Marfa,"Greg McLeod, Myles McLeod",False
2019,Film | British Short Film in 2019,73 Cows,Alex Lockwood,True
2019,Film | British Short Film in 2019,"Bachelor, 38",Angela Clarke,False
2019,Film | British Short Film in 2019,The Blue Door,"Ben Clark, Megan Pugh, Paul Taylor",False
2019,Film | British Short Film in 2019,The Field,"Sandhya Suri, Thomas Bidegain, Balthazar de Ganay",False
2019,Film | British Short Film in 2019,Wale,"Barnaby Blackburn, Sophie Alexander, Catherine Slater, Edward Speleers",False
2019,Film | Cinematography in 2019,Roma,Alfonso Cuaron,True
2019,Film | Cinematography in 2019,Bohemian Rhapsody,Newton Thomas Sigel,False
2019,Film | Cinematography in 2019,Cold War,Lukasz Zal,False
2019,Film | Cinematography in 2019,The Favourite,Robbie Ryan,False
2019,Film | Cinematography in 2019,First Man,Linus Sandgren,False
2019,Film | Costume Design in 2019,The Favourite,Sandy Powell,True
2019,Film | Costume Design in 2019,The Ballad of Buster Scruggs,Mary Zophres,False
2019,Film | Costume Design in 2019,Bohemian Rhapsody,Julian Day,False
2019,Film | Costume Design in 2019,Mary Poppins Returns,Sandy Powell,False
2019,Film | Costume Design in 2019,Mary Queen of Scots,Alexandra Byrne,False
2019,Film | Director in 2019,Roma,Alfonso Cuaron,True
2019,Film | Director in 2019,BlacKkKlansman,Spike Lee,False
2019,Film | Director in 2019,Cold War,Pawel Pawlikowski,False
2019,Film | Director in 2019,The Favourite,Yorgos Lanthimos,False
2019,Film | Director in 2019,A Star Is Born,Bradley Cooper,False
2019,Film | Documentary in 2019,Free Solo,"Elizabeth Chai Vasarhelyi, Jimmy Chin, Shannon Dill, Evan Hayes",True
2019,Film | Documentary in 2019,McQueen,"Ian Bonhote, Peter Ettedgui",False
2019,Film | Documentary in 2019,RBG,"Julie Cohen, Betsy West",False
2019,Film | Documentary in 2019,They Shall Not Grow Old,"Peter Jackson, Clare Olssen",False
2019,Film | Documentary in 2019,Three Identical Strangers,"Tim Wardle, Grace Hughes-Hallett, Becky Read",False
2019,Film | EE Rising Star Award in 2019,Letitia Wright,,True
2019,Film | EE Rising Star Award in 2019,Barry Keoghan,,False
2019,Film | EE Rising Star Award in 2019,Cynthia Erivo,,False
2019,Film | EE Rising Star Award in 2019,Jessie Buckley,,False
2019,Film | EE Rising Star Award in 2019,Lakeith Stanfield,,False
2019,Film | Editing in 2019,Vice,Hank Corwin,True
2019,Film | Editing in 2019,Bohemian Rhapsody,John Ottman,False
2019,Film | Editing in 2019,The Favourite,Yorgos Mavropsaridis,False
2019,Film | Editing in 2019,First Man,Tom Cross,False
2019,Film | Editing in 2019,Roma,"Alfonso Cuaron, Adam Gough",False
2019,Film | Fellowship in 2019,Thelma Schoonmaker,,True
2019,Film | Film Not in the English Language in 2019,Roma,"Alfonso Cuaron, Gabriela Rodriguez",True
2019,Film | Film Not in the English Language in 2019,Capernaum,"Nadine Labaki, Khaled Mouzanar",False
2019,Film | Film Not in the English Language in 2019,Cold War,"Pawel Pawlikowski, Tanya Seghatchian, Ewa Puszczynska",False
